handle,page_n,ne,type_ne
10419/198363,16,Romanian Government
10419/198363,16,European Union
10419/198363,16,contract No.POSDRU
10419/198363,16,HALANGESCU
10419/198363,16,SOP
10419/198363,16,HRD
10419/198364,11,Sectorial Operational Programme Human Resources Development
10419/198364,11,European Social Fund
10419/198364,11,MONETARY
10419/198364,11,POLICIES
10419/198364,11,AND
10419/198364,11,INDUSTRIAL
10419/198364,11,UCTUATIONS
10419/198364,11,EEC
10419/198364,11,contract No.POSDRU
10419/198364,11,SOP
10419/198364,11,HRD
10419/198366,18,European Social Fund
10419/198366,18,Sectoral Operational Programme Human Resources Development
10419/198366,18,Romanian economics science domain
10419/198370,13,EU MS INTERDEPENDENCE
10419/198370,13,European Social Fund
10419/198370,13,Romanian Government
10419/198370,13,contract No.POSDRU
10419/198370,13,OMPARATIVE
10419/198370,13,ANALYSIS
10419/198370,13,THE
10419/198370,13,DEPENDENCE
10419/198370,13,WITH
10419/198370,13,RUSSIA 
10419/198370,13,SOP
10419/198370,13,HRD
10419/198373,9,European Social Fund
10419/198373,9,Sectorial Operational Programme Human Resources Development
10419/198373,9,Postdoctoral Research
10419/198373,9,Romanian Economics Science Domain
10419/198373,9,Public Administration
10419/198373,9,ASPA conference
10419/198373,9,ASPA
10419/198376,12,European Social Fund
10419/198376,12,Sectoral Operational Programme Human Resources Development
10419/198376,12,Doctoral and Postdoctoral Research
10419/198376,12,Economic Sciences Domain
10419/198378,11,European Social Fund
10419/198378,11,Sectoral Operational Programme Human Resources Development
10419/198378,11,Doctoral and Postdoctoral Research
10419/198378,11,Economic Sciences Domain
10419/198378,11,"information production , and financial decision making ” , Review of Financial Studies"
10419/198378,11,MIT
10419/198385,16,European Social Fund
10419/198385,16,Sectorial Operational Programme Human Resources Development
10419/198385,16,Postdoctoral Research
10419/198385,16,Romanian Economics Science Domain
10419/198385,16,ULMAN
10419/198391,11,European financial funds
10419/198391,11,European area
10419/198391,11,European Union
10419/198391,11,EU general budget
10419/198391,11,European countries
10419/198391,11,Member States
10419/198391,11,ERASMUS MUNDUS Programme
10419/198391,11,ERASMUS
10419/198391,11,MUNDUS
10419/198391,11,IANUS
10419/198393,8,European Social Fund
10419/198393,8,Sectorial Operational Programme Human Resources Development
10419/198393,8,Romanian economics science domain
10419/198394,8,Sectorial Operational Program for Human Resources Development
10419/198394,8,European Social Fund
10419/198395,11,STRATEGIC DIRECTIONS
10419/198395,11,REGIONAL DEVELOPMENT
10419/198395,11,ROMANIA benefit
10419/198395,11,USTAINABLE
10419/198395,11,STRATEGIC
10419/198395,11,DIRECTIONS
10419/198395,11,REGIONAL
10419/198395,11,EVELOPMENT
10419/198395,11,ROMANIA
10419/198397,6,Sectoral Development Programme Human Resources Development
10419/198397,6,European Social Fund
10419/198397,6,S/13400“Young Successful researchersprofessional development
10419/198399,9,REGIONAL COOPERATION
10419/198399,9,SOUTHERN NEIGHBOURHOOD
10419/198399,9,Sectoral Operational Programme for Human Resources Development
10419/198399,9,European Social Fund
10419/198399,9,"Political , Administrative and Communication Sciences"
10419/198399,9,DRIVER
10419/198399,9,REGIONAL
10419/198399,9,OOPERATION
10419/198399,9,ITS
10419/198399,9,SOUTHERN
10419/198399,9,GHBOURHOOD
10419/198400,5,European Social Fund
10419/198400,5,Competition Council
10419/198400,5,grant POSDRU/159/1.5/S/141699
10419/198401,6,Sectorial Operational Program for Human Resources Development
10419/198401,6,European Social Fund
10419/198401,6,LUTAI
10419/198401,6,GRAD 
10419/198403,11,European Social Fund
10419/198403,11,Sectorial Operational Programme Human Resources Development
10419/198403,11,Doctoral and Postdoctoral Research
10419/198403,11,Romanian Economics Science Domain
10419/198404,11,ATTRACTING EUROPEAN FUNDS
10419/198404,11,EU funds
10419/198404,11,European Social Fund
10419/198404,11,Sectorial Operational Programme Human Resources Development
10419/198404,11,Postdoctoral Research
10419/198404,11,Romanian Economics Science Domain
10419/198404,11,OMPARATIVE
10419/198404,11,ASSESSMENT
10419/198404,11,EFFICIENCY
10419/198404,11,ATTRACTING
10419/198404,11,EUROPEAN
10419/198404,11,FUNDS
10419/198405,8,doctoral and post - doctoral research READ
10419/198405,8,European Social Fund
10419/198405,8,Sectoral Operational Programme Human Resources Development
10419/198405,8,contract No
10419/198407,7,European Social Fund
10419/198407,7,Sectorial Operational Program Human Resourses Development
10419/198407,7,grant POSDRU/159/1.5/S/141699
10419/198407,7,PANAINTE
10419/198408,9,European Social Fund
10419/198408,9,Sectorial Operational Program Human Resources Development
10419/198408,9,grant POSDRU/159/1.5/S/141699
10419/198408,9,POPESCU
10419/198410,10,European funds
10419/198410,10,economic and social European Commission
10419/198410,10,ERASMUS MUNDUS Programme
10419/198410,10,ERASMUS
10419/198410,10,MUNDUS
10419/198410,10,IANUS
10419/198413,9,Ph.D. candidate
10419/198413,9,Bucharest University of Economic Studies
10419/198413,9,Sectorial Operational Programme Human Resources Development
10419/198413,9,European Social Fund
10419/198413,9,Romanian Academy
10419/198413,9,contract No.POSDRU
10419/198413,9,SMIRNA
10419/198413,9,SOP
10419/198413,9,HRD
10419/198414,9,European Social Fund
10419/198414,9,Sectorial Operational Program Human Resources Development
10419/198414,9,grant POSDRU/159/1.5/S/141699
10419/198415,13,Sectorial Operational Programme Human Resources Development
10419/198415,13,European Social Fund
10419/198415,13,contract No.POSDRU
10419/198415,13,URSACHE 
10419/198415,13,SOP
10419/198415,13,HRD
10419/198417,5,European Social Fund
10419/198417,5,Sectoral Operational Programme Human Resources Development
10419/198417,5,Romanian economic sciences domain
10419/198417,5,Romanian economic sciences
10419/198418,7,psychological elements Acknowledgements
10419/198418,7,European Social Fund
10419/198418,7,Sectoral Operational Programme Human Resources Development
10419/198418,7,Doctoral and Postdoctoral Research
10419/198418,7,Economic Sciences Domain
10419/198423,8,European integration
10419/198423,8,EU countries
10419/198423,8,European Social Fund
10419/198423,8,Sectoral Operational Programme Human Resources Development
10419/198424,9,ROMANIA limits
10419/198424,9,contract No.POSDRU
10419/198424,9,REGIONAL
10419/198424,9,EVIDENCE
10419/198424,9,FROM
10419/198424,9,ROMANIA
10419/198424,9,POSDRU
10419/198425,7,ECONOMIC GOVERNANCE
10419/198425,7,THE
10419/198425,7,GENERAL
10419/198425,7,BUDGETAN
10419/198425,7,INSTRUMENT
10419/198425,7,FOR
10419/198425,7,ECONOMIC
10419/198425,7,GOVERNANCE 
10419/198425,7,TNI
10419/198430,10,European Social Fund
10419/198430,10,Sectorial Operational Programme Human Resources Development
10419/198430,10,Doctoral and Postdoctoral Research
10419/198430,10,Economic Sciences Domain
10419/198434,11,American Romanian Academy of Arts
10419/198434,11,ARA
10419/198435,7,European Social Fund
10419/198435,7,Sectoral Operational Programme Human Resources Development
10419/198435,7,New Generation of Elite Researchers
10419/198435,7,Doctoral Scolarships
10419/198439,9,FINANCIAL REGULATION
10419/198439,9,EUROPEAN LEVEL liquidity reserves
10419/198439,9,European law
10419/198439,9,negative impact on European public finances
10419/198439,9,NEW
10419/198439,9,APPROACH
10419/198439,9,FINANCIAL
10419/198439,9,REGULATION
10419/198439,9,THE
10419/198439,9,EUROPEAN
10419/198439,9,LEVEL
10419/198443,12,European Social Fund
10419/198443,12,Sectorial Operational Programme Human Resources Development
10419/198443,12,New Generation of Elite Researchers
10419/198443,12,Daniel BURLACU Doctoral Scholarships
10419/198443,12,BURLACU
10419/198450,7,Romania EXCELLENTIA
10419/198450,7,European Social Fund
10419/198450,7,Human Resources Operational Programme
10419/198450,7,contract No
10419/198456,7,European Social Fund
10419/198456,7,Sectoral Operational Programme Human Resources Development
10419/198456,7,New Generation of Elite Researchers
10419/198456,7,Doctoral Scolarships
10419/198456,7,Developing European regions
10419/198459,11,EU states
10419/198459,11,"Alexandru Ioan Cuza "" University of Iasi"
10419/198459,11,young researchers of UAIC
10419/198459,11,FDI
10419/198459,11,HCI
10419/198459,11,UAIC
10419/198470,14,Marie Curie International Research Staff Exchange Scheme Fellowship
10419/198470,14,7th European Community Framework Programme
10419/198470,14,ROLE
10419/198470,14,THE
10419/198470,14,REPUBLIC
10419/198470,14,MOLDOVA
10419/198470,14,EUROPEAN
10419/198470,14,NTEGRATION
10419/198470,14,WITHIN
10419/198473,8,EU NEIGHBOURHOOD
10419/198473,8,EaP Conclusions
10419/198473,8,EU neighbours
10419/198473,8,key destinations for EU funding
10419/198473,8,FINANCING
10419/198473,8,THE
10419/198473,8,GHBOURHOOD
10419/198473,8,KEY
10419/198473,8,FACTS
10419/198473,8,AND
10419/198473,8,FIGURES
10419/198473,8,FOR
10419/198473,8,ENP
10419/198473,8,ERDF
10419/198473,8,EBRD
10419/198473,8,OECD
10419/198483,18,Romanian National Authority for Scientific Research
10419/198483,18,CNCS
10419/198495,10,European Union
10419/198507,4,Capacity building ; Funding of migration and development initiatives
10419/198528,14,DEVEUROMD project
10419/198528,14,Romanian National Authority for Scientific Research
10419/198528,14,MAXIM 
10419/198528,14,DEVEUROMD
10419/198528,14,CCCDI
10419/198540,3,Member States
10419/198556,12,higher share of GDP
10419/198556,12,GDP
10419/198594,9,information S1 Table
10419/199009,20,Great Recession
10419/199009,20,Volkswagen Foundation
10419/199009,20,ERC
10419/200087,23,Financial Constraints
10419/200087,23,Euro Area Firms
10419/200100,20,European Energy Union
10419/200100,20,public ﬁnancing of Tekes
10419/200100,20,Finnish Funding Agency for Innovation
10419/200100,20,NeoCarbon Energy ’ project
10419/200100,20,Energy Watch Group
10419/200100,20,Arman Aghahosseini for support
10419/200100,20,Reviewed Published Journal Articles
10419/200101,7,European Research Council
10419/200101,7,grant StG
10419/200101,7,grant S
10419/200115,14,ONCLUSIONS
10419/200119,18,Body National Science Foundation
10419/200119,18,French National Research Agency
10419/200119,18,National Research Foundation of Korea
10419/200119,18,Ministry of Knowledge Economy
10419/200119,18,National Research Council ( CNR ) Ministry of Education
10419/200119,18,Research ( MIUR ) Spanish Ministry of Economy
10419/200119,18,Social Sciences and Humanities Research Council of Canada Natural Science and Engineering Research Council of Canada
10419/200119,18,Swedish Research Council
10419/200119,18,Strategic Research
10419/200119,18,Innovation Systems
10419/200119,18,NSF
10419/200119,18,NIH
10419/200119,18,NSFC
10419/200119,18,DFG
10419/200119,18,BMBF
10419/200119,18,JSPS
10419/200119,18,JST
10419/200119,18,RFBR
10419/200119,18,ANR
10419/200119,18,NRF
10419/200119,18,MKE
10419/200119,18,STFC
10419/200119,18,MRC
10419/200119,18,EPSRC
10419/200119,18,NERC
10419/200119,18,ESRC
10419/200119,18,AHRC
10419/200119,18,CNR
10419/200119,18,MIUR
10419/200119,18,NWO
10419/200119,18,SSF
10419/200119,18,VINNOVA
10419/200119,18,ARC
10419/200120,14,Friedrich Naumann Foundation for Freedom
10419/200120,14,German Federal Ministry of Education
10419/200123,14,CSR initiative
10419/200123,14,Leibniz Institute of Agricultural Development
10419/200123,14,Transition Economies
10419/200123,14,German Research Society
10419/200123,14,CSR
10419/200123,14,IAMO
10419/200124,17,Volkswagen Foundation
10419/200124,17,MATRACC project
10419/200124,17,Wheat Markets
10419/200124,17,Federal Office for Agriculture
10419/200124,17,GERUKA project
10419/200124,17,MATRACC
10419/200124,17,BMEL
10419/200124,17,BLE
10419/200124,17,GERUKA
10419/200124,17,DAAD
10419/200145,9,Helsinki Institute of Life
10419/200146,12,German Research Foundation and Saarland University
10419/200146,12,Open Access Publishing
10419/200147,12,Estonian Research Council
10419/200147,12,Grant MOBTP11
10419/200147,12,Grant MOBTP11
10419/200193,12,Max Planck Society
10419/200193,12,Starting Grant
10419/200193,12,European Research Council
10419/200193,12,Grant No.313532
10419/200209,10,Friedrich Kunz
10419/200209,10,Alexander Weber for valuable comments
10419/200209,10,German Federal Ministry for Education
10419/200209,10,Fossil Fuels
10419/200209,10,BMBF
10419/200211,23,Max Planck Society
10419/200211,23,European Commission
10419/200211,23,5th Framework Programme
10419/200211,23,6th Framework Programme
10419/200211,23,7th Framework Programme
10419/200211,23,German Ministry of Education
10419/200211,23,Starting Grant
10419/200211,23,European Research Council
10419/200211,23,SHARE
10419/200211,23,IAG
10419/200211,23,OGHA
10419/200211,23,Grant No.313532
10419/200240,8,German Federal Ministry of Education
10419/200240,8,Heisenberg grant
10419/200240,8,German Science Foundation
10419/200240,8,DFG
10419/200240,8,JRF
10419/200241,32,Open Access Publishing program
10419/200241,32,DFG
10419/200254,1,ESRC funding
10419/200254,1,ESRC
10419/200391,18,non - OECD countries
10419/200391,18,National Natural Science Foundation of China
10419/200391,18,OECD
10419/200514,21,RES support schemes
10419/200514,21,Stiftung Mercator
10419/200514,21,Market Design
10419/200514,21,RES
10419/200515,23,Jan Wallander
10419/200515,23,Rosa Huang
10419/200515,23,Harvard Decision Science Laboratory for excellent support
10419/200515,23,NWO
10419/200701,28,Natural Science Foundation of Guangdong Province
10419/200701,28,Grant No.2018A030310148
10419/200701,28,Grant No.2018A030310148
10419/200703,9,information S1 Respondents
10419/200714,11,British Economic and Social Research Council
10419/200714,11,Knowledge Economies
10419/200714,11,WZB
10419/200714,11,Grant No.ES/J019135/1
10419/200714,11,ESRC
10419/200723,34,rural America
10419/200724,128,FEX reserves
10419/200724,128,NIIF
10419/200724,128,FEX
10419/200725,141,DTI
10419/200725,141,BSU
10419/200725,141,LTV
10419/200728,5,Johannes Brinkmann
10419/200728,5,Open Access
10419/200734,6,International Graduate Program
10419/200734,6,Metropolitan Studies
10419/200734,6,Technical University Berlin
10419/200744,10, Acknowledgments
10419/200744,10,financial support of PRIN
10419/200744,10,PRIN
10419/200749,14,research grant EUREEM
10419/200749,14,Federal Ministry for Economic Affairs
10419/200749,14,grant EUREEM
10419/200749,14,WLEDGMENTS
10419/200750,19,German Research Foundation
10419/200750,19,Open Access Publication Funds of Technische Universität Berlin
10419/200755,27,Science Policy Studies ” research group
10419/200755,27,WZB Berlin Social Science Center
10419/200755,27,Social and Spatial Sciences
10419/200755,27,Federal Ministry of Education
10419/200755,27,WZB
10419/200758,14,European Commission
10419/200758,14,German Ministry of Education
10419/200758,14,WIP seminar
10419/200758,14,Collegio Carlo Alberto
10419/200758,14,WZB / Humboldt University
10419/200758,14,European Union ’s Horizon 2020 research and innovation programme
10419/200758,14,Marie Skłodowska - Curie grant agreement
10419/200758,14,SHARE
10419/200758,14,WIP
10419/200758,14,grant agreement No.749443
10419/200973,15,Federal Ministry for Education
10419/200973,15,Leibniz Association
10419/200973,15,SOEP
10419/200973,15,BMBF
10419/200985,7,National Natural Science Foundation of China
10419/200985,7,National Social and Scientific Fund Program
10419/200985,7,"Nation al Key Research and Development Programof China , and Startup Foundation for Introducing Talentsof Nanjing University of Information Science"
10419/200985,7,YFC
10419/201524,15,Becas Chile
10419/201524,15,grant No.EP/K011820/1
10419/203116,10,European Union 's Horizon 2020 research and innovation programme
10419/203116,10,German Federal Ministry of Education
10419/203116,10,Climate Change II
10419/203116,10,agreement No.01LA1811B
10419/203116,10,global GHG emissions
10419/203116,10,grant agreement No.691843
10419/203116,10,grant agreement No.01LA1811B
10419/203116,10,GHG
10419/203117,21,German Ministry for Education
10419/203117,21,Fossil Fuels
10419/203117,21,grant No.01LN1704A
10419/203117,21,grant No.01LA1810A
10419/203117,21,BMBF
10419/203134,18,National Science Centre
10419/203134,18,UMO2017/25 / B / HS4/01632
10419/203134,18,grant No.UMO2017/25/B/HS4/01632
10419/203261,16,None Notes on contributor Maximilian
10419/203261,16,WZB Berlin Social Science Center
10419/203261,16,WZB
10419/203327,25,CRDCN
10419/203845,9,Economic and Social Research Council
10419/203845,9,Open Society Foundations
10419/203845,9,New Economic Thinking
10419/203845,9,Jurgen A. Doornik
10419/203845,9,"Neil R. Ericsson , Vivien L. Hendry , Andrew B. Martinez , Grayham E. Mizon , John N.J. Muellbauer , Bent Nielsen , Felix Pretis and Angela Wenham for helpful discussions"
10419/203846,514,Australian Research Council
10419/203847,481,National Research Foundation of Korea Grant
10419/203847,481,Korean Government
10419/203848,275,No.external funding
10419/203850,216,No.external funding
10419/203850,216,Czech Science Agency
10419/203850,216,grant No.17-23411Y
10419/203850,216,SGS
10419/203851,215,No.external funding
10419/203851,215,Financial 937–68
10419/203852,348,Contracts No
10419/203852,348,MOST
10419/203853,241,National Research Foundation of Korea
10419/203854,390,No.external funding
10419/203855,148,No.external funding
10419/204443,16,German Federal Ministry of Food
10419/204443,16,German Federal Office for Agriculture
10419/204443,16,STARLAP
10419/204443,16,BMEL
10419/204443,16,BLE
10419/204470,16,ECB
10419/204504,24,UK Medical Research Council
10419/204656,19,German Federal Ministry for Education
10419/204656,19,German Research Foundation
10419/204656,19,Open Access Publication Fund of TU Berlin
10419/204656,19,BMBF
10419/204779,13,LSE KEI Fund
10419/204779,13,Jim Berger
10419/204779,13,CRUISSE Network
10419/204779,13,funded Rebuilding Macroeconomics Conference
10419/204779,13,Pembroke College
10419/204779,13,grant No.641762
10419/204779,13,OPOTENTIAL
10419/204779,13,LSE
10419/204779,13,KEI
10419/204779,13,CRUISSE
10419/204779,13,LAS
10419/204780,14,Spanish Ministry of Economy
10419/204781,15,Spanish Minister of Science
10419/204781,15,Grant No.AEI/FEDER
10419/204781,15,FEDER
10419/205255,20,Hans Boeckler Foundation
10419/205255,20,Leibniz Association
10419/205255,20,grant No.2015-926-3
10419/205255,20,WZB
10419/205387,2,Maria Williamson Ministry for Women
10419/205387,2,ANALYTICAL
10419/205387,2,PAPER
10419/205387,2,YEAR
10419/205387,2,AUTHORS
10419/205387,2,NEW
10419/205387,2,ZEALAND
10419/205387,2,ISBN
10419/205387,2,ONLINE
10419/205387,2,URL
10419/205387,2,LEDGEMENTS
10419/205409,1,TREASURY
10419/205409,1,WORKING
10419/205409,1,PAPER
10419/205409,1,ABSTRACT
10419/205413,95,NZ Treasury
10419/205413,95,ISCR
10419/205432,87,New Zealand
10419/205432,87,HFA
10419/205440,15,IISD
10419/205441,73,New Zealand
10419/205441,73,New Zealand Outcome of Consultations Funding
10419/205441,73,11.10 Smaller fragmented reserves
10419/205441,73,Auckland Regional Councils District Councils Local Private donation
10419/205441,73,Large intact reserves
10419/205441,73,e L
10419/205441,73,Private Trusts Low Covenants QEII Trust Figure
10419/205441,73,g n i d n u F Low Pest Control Forests Advice Landcare Trust Animal Health Board Possum Control Biosecurity Advice Landholder Facilitation Conservation Advice QEII Trust Figure
10419/205441,73,Sustainable Land Management
10419/205441,73,DOC
10419/205441,73,QEII
10419/205441,73,MAF
10419/205441,73,MFE
10419/205446,10,Government expenditure
10419/205461,3,eligible for New Zealand Superannuation
10419/205467,21,No.net funding
10419/205504,8,Rerum Novarum
10419/205572,2,Social Development
10419/205582,22,Funding formulae
10419/205582,22,New Zealand
10419/205598,3,Inland Revenue 's core operational requirements
10419/205598,3,New Zealand Customs Service 's core operational requirements
10419/205614,29,CFR
10419/205645,9,inverted U shape pattern
10419/205654,44,Funding for Lending
10419/205654,44,New Zealand
10419/205654,44,GFC
10419/205657,32,New Zealand Superannuation Fund for purposes
10419/205657,32,existing payment structure of New Zealand Superannuation
10419/205657,32,PAYGO basis
10419/205657,32,SAYGO basis
10419/205657,32,PAYGO
10419/205657,32,SAYGO
10419/205699,24,Budget process
10419/205699,24,full or partial Budget funding for settlements
10419/205699,24,GDP
10419/205701,43,+ EFTS Type of provider
10419/205701,43,Architecture and Building Agriculture
10419/205701,43,YP recipients
10419/205701,43,Youth Guarantee
10419/205701,43,YPP study
10419/205701,43,EFTS 
10419/205701,43,EFTS
10419/205701,43,YPP
10419/205702,35,provider Funding source
10419/205702,35,4.1 12.7 32.5 Notes
10419/205702,35,Youth Guarantee
10419/205702,35,NEET 
10419/205702,35,EFTS
10419/205706,52,Under - achievement
10419/205709,24,Asian corporate bond markets
10419/205808,21,dataset Millennium Cohort Study
10419/205808,21,Secure Data Service
10419/205808,21,UK Data Archive
10419/205809,14,Max Planck Society
10419/205809,14,Starting Grant
10419/205809,14,European Research Council
10419/205809,14,Grant No.313532
10419/205824,11,HRM activities
10419/205824,11,HRM
10419/205826,14,Priority Program
10419/205826,14,PP10 - 1646
10419/205826,14,Capstone Courses
10419/205826,14,Undergraduate Business Degrees
10419/205826,14,grant No.PP10-1646
10419/205828,16,European Commission
10419/205828,16,"Education , Audio - visual and Culture Executive Agency"
10419/205828,16,Erasmus Mundus Action 1 programs
10419/205828,16,EACEA
10419/205830,9,Kingston University
10419/205831,14,FMCG manufacturer
10419/205831,14,FMCG
10419/205832,13,financial services — On - line
10419/205833,10,University Putra Malaysia
10419/205833,10,UPM
10419/205839,13,AUM theory
10419/205839,13,AUM
10419/205842,13,open Page
10419/205848,16,Indian organizations
10419/205850,18,European crowd - funding
10419/205850,18,European union
10419/205850,18,German Crowd - funding Network
10419/205850,18,American masses
10419/205851,19,OA Week
10419/205851,19,ROP
10419/205858,31,Nonprofit financial assessment
10419/205859,11,Research & Development Department of Ahoora Ltd
10419/205859,11,Management Consultation Group
10419/205862,17,Islamic Research and Training Institute
10419/205862,17,IRTI
10419/205862,17,IDB
10419/205862,17,KSA
10419/205863,32,Macroeconomic policy interaction
10419/205863,32,No.particular definition of financial stability
10419/205863,32,UK financial sector
10419/205866,11,Islamic and conventional bank market price
10419/205866,11,Achraf Ghorbel
10419/205866,11,nominal GDP
10419/205866,11,financial performance of Islamic banks
10419/205866,11,DLLP
10419/205866,11,GDP
10419/205872,29,SOA
10419/205873,10,actual usage of SNSs
10419/205874,10,CRM
10419/205875,9,Islamic finance news
10419/205875,9,Islamic financial institutions
10419/205875,9,FAA
10419/205879,7,Indian or US financial system
10419/205879,7,Indian equity market
10419/205879,7,overall Indian financial system
10419/205879,7,Indian and US financial system
10419/205879,7,positive FII
10419/205879,7,US and Indian financial stress on FII
10419/205879,7,FII
10419/205879,7,IMF
10419/205881,12,Financial Market Council official newsletter
10419/205881,12,Internet financial reporting
10419/205886,12,strategic importance of RCBs
10419/205886,12,incalculable economic benefits for Ghana ’s economy
10419/205886,12,foreign bank efficiency models for DEA
10419/205886,12,DEA
10419/205887,10,SME finance
10419/205887,10,SME
10419/205888,22,DRUID Summer Conference
10419/205888,22,VATT Institute for Economic Research
10419/205888,22,DRUID
10419/205888,22,EARIE
10419/205888,22,EEA
10419/205888,22,VATT
10419/205891,17,mandatory IFRS adoption on financial analysts ’ information environment
10419/205891,17,French financial market
10419/205891,17,IFRS
10419/205892,9,published financial reports of sampled DMBs
10419/205892,9,Nigerian DMBs
10419/205892,9,Nigerian Stock Market
10419/205894,17,Scandinavian legal system
10419/205894,17,legislation.5 Funding
10419/205895,13,Aust - Agder Utviklingsog Kompetansefond
10419/205895,13,grant No.2012/45
10419/205895,13,grant No.233737
10419/205897,8,TÜBİTAK TEYDEB Industrial Research Funding Program
10419/205897,8,LA LOJİSTİK Danışmanlık Hiz
10419/205897,8,grant No.7131341
10419/205897,8,TAK
10419/205897,8,TEYDEB
10419/205898,14,Thai Studies Field Research Grant
10419/205898,14,Royal Thai Embassy
10419/205900,13,UK banking industry
10419/205902,13,Chidinma Nwamaka Ozuomba
10419/205902,13,grant No.08038662767
10419/205904,15,Brazilian Council for Scientific and Technological Development
10419/205908,27,International standardization
10419/205909,16,four universities of Lahore
10419/205909,16,More factors
10419/205909,16,Lahore Pakistan
10419/205909,16,Niger Delta
10419/205914,11,HR contribution
10419/205914,11,SHRM practices on perceived firm financial performance
10419/205914,11,SHRM
10419/205915,15,latest 2015 financial report submission date for Bursa Malaysia listed companies
10419/205916,21,"Natural Resources , University of Tehran"
10419/205916,21,grant No.271089
10419/205918,14,JSW adoption
10419/205918,14,TPC
10419/205918,14,JSW
10419/205922,13,high levels of ICT
10419/205922,13,ICT
10419/205924,12,SubSaharan Africa
10419/205925,24,International financial markets
10419/205925,24,European multinational companies
10419/205925,24,IFAC
10419/205927,10,Public Procurement Regulatory Authority
10419/205927,10,funded UK heritage sector
10419/205927,10,SME
10419/205929,9,National Research for Pakistani Universities
10419/205929,9,HEC
10419/205929,9,NRPU
10419/205930,11,Makerere University Business School
10419/205931,9,National Natural Science Foundation of China
10419/205931,9,Bangladeshi banking
10419/205931,9,e - commerce support for SMEs
10419/205931,9,grant No.71572033
10419/205931,9,NSFC
10419/205931,9,HRIS
10419/205932,8,Meiji University Global Center of Excellence
10419/205932,8,ORCID
10419/205932,8,GCOE
10419/205932,8,MEXT
10419/205933,11,China Humanities
10419/205939,10,Mississippi College
10419/205940,10,Pakistani non - financial sector
10419/205940,10,British financial managers
10419/205942,13,Higher Education Commission of Pakistan
10419/205942,13,Research Project No.1992
10419/205942,13,NRPU
10419/205950,15,mandatory IFRS adoption on financial analysts ’ forecast
10419/205950,15,mandatory IFRS adoption on financial analysts ’ information environment
10419/205950,15,K - IFRS
10419/205950,15,IFRS
10419/205952,10,European Union ’s Horizon 2020 Research and Innovation Programme
10419/205952,10,"710659 ] , ONLINE - S3"
10419/205952,10,grant No.710659
10419/205953,9,Dr Harvey S. James
10419/205953,9,PhD program
10419/205956,14,MEXT
10419/205957,19,National Natural Science Foundation of China
10419/205957,19,grant No.71572033
10419/205957,19,NSFC
10419/205958,13,sub Africa
10419/205958,13,Financial inclusion
10419/205958,13,rural Uganda
10419/205964,9,AMOS
10419/205968,16,Competitive support of governments for research
10419/205969,11,Politechnika Gdańska Wydział Zarządzania
10419/205972,18,Pamplin College of Business
10419/205974,14,indirect effect of CSR on financial performance
10419/205974,14,financial performance of SMEs
10419/205974,14,financial Performance of firms
10419/205974,14,CSR
10419/205975,13,National Research Programme
10419/205977,14,National University of Science
10419/205981,18,National Natural Science Foundation of China
10419/205982,11,Natural Science Foundation of China
10419/205983,11,Corporate Responsibility
10419/205984,11,UIU Research Grants
10419/205984,11,UIU - RG-161005
10419/205984,11,American dream
10419/205984,11,grant No.UIU-RG-161005
10419/205984,11,UIU
10419/205987,10,Social Sciences and Humanities Research Council of Canada
10419/205993,12,Health National Institute of Health
10419/205993,12,Research Service Delivery
10419/205993,12,1 Alliance Manchester Business School
10419/205993,12,2 Health
10419/205993,12,grant No.10/1012/03
10419/205993,12,ORCID
10419/205994,15,Social Sciences
10419/205994,15,Social and Cultural Studies
10419/205996,12,financial performance of MFIs
10419/205996,12,No.significant relationship
10419/205996,12,management teams of MFIs
10419/205996,12,MFI
10419/205997,9,UID / GES/00315/2013
10419/205997,9,grant No.UID/GES/00315/2013
10419/206000,17,BI systems adoption
10419/206000,17,BI Systems adoption
10419/206000,17,BI systems
10419/206005,12,Natural Sciences and Engineering Council of Canada
10419/206005,12,Value Chain Optimization
10419/206005,12,NSERC
10419/206005,12,VCO
10419/206007,11,MFI ’s financial position
10419/206007,11,various MFIs
10419/206008,24,T&T SMEs
10419/206010,11,Ghanaian SMEs
10419/206010,11,SME managers
10419/206010,11,SME sector
10419/206010,11,SMEs access
10419/206010,11,CSR activities
10419/206010,11,Corporate social responsibility
10419/206010,11,firm performance of Ghanaian SMEs
10419/206010,11,CSR
10419/206010,11,SME
10419/206014,18,north - east India
10419/206017,16,CEO
10419/206017,16,IFRS
10419/206025,10,Saudi Arabia financial markets
10419/206028,11,CSR
10419/206029,35,Open Access Publishing Fund of Osnabrück University
10419/206029,35,DFG
10419/206032,17,Curtin University
10419/206032,17,Curtin Sarawak Post - graduate Research Scholarship
10419/206032,17,CSPRS
10419/206034,10,Holiday Inn Singapore Orchard City Centre
10419/206036,9,COR theory
10419/206036,9,COR
10419/206037,15,Kolmogorov – Smirnov tests
10419/206041,11,Swedish Transport Administration
10419/206043,18,Australian context
10419/206048,17,Project Complex Development of Production Technology for Tradable fish species
10419/206048,17,NTP
10419/206056,11,Islamic Azad University
10419/206058,13,Granger causality test
10419/206068,15,Research Support of Minas
10419/206068,15,FAPEMIG
10419/206068,15,CSA
10419/206070,16,Asare Yaw Obeng
10419/206081,11,European Union
10419/206081,11,German federal ministry of finance
10419/206081,11,EU budget
